ELECTION_CODE,LBE,LBE_CODE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOTING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS,Percentage
GG14,Howard,14,7,09A,003-002,DEMOCRAT,367,139,10,8,870,60.23
GG14,Howard,14,7,09A,003-002,GREEN,2,0,1,0,5,60.00
GG14,Howard,14,7,09A,003-002,LIBERTARIAN,2,0,0,0,8,25.00
GG14,Howard,14,7,09A,003-002,OTHER PARTIES,12,4,1,0,31,54.84
GG14,Howard,14,7,09A,003-002,REPUBLICAN,670,123,27,16,1226,68.19
GG14,Howard,14,7,09A,003-002,UNAFFILIATED,182,28,2,2,468,45.73
GG14,Howard,14,7,09A,003-003,DEMOCRAT,355,139,17,8,875,59.31
GG14,Howard,14,7,09A,003-003,GREEN,1,0,0,0,4,25.00
GG14,Howard,14,7,09A,003-003,LIBERTARIAN,3,0,1,0,10,40.00
GG14,Howard,14,7,09A,003-003,OTHER PARTIES,12,3,3,0,36,50.00
GG14,Howard,14,7,09A,003-003,REPUBLICAN,419,129,17,10,887,64.83
GG14,Howard,14,7,09A,003-003,UNAFFILIATED,166,35,4,6,508,41.54
GG14,Howard,14,7,09B,003-004,DEMOCRAT,26,15,4,0,89,50.56
GG14,Howard,14,7,09B,003-004,GREEN,0,0,0,0,0,0.00
GG14,Howard,14,7,09B,003-004,LIBERTARIAN,0,0,0,0,2,0.00
GG14,Howard,14,7,09B,003-004,OTHER PARTIES,0,1,0,0,3,33.33
GG14,Howard,14,7,09B,003-004,REPUBLICAN,54,24,6,1,146,58.22
GG14,Howard,14,7,09B,003-004,UNAFFILIATED,10,2,1,0,57,22.81
GG14,Howard,14,7,09A,003-005,DEMOCRAT,501,258,23,5,1395,56.42
GG14,Howard,14,7,09A,003-005,GREEN,4,1,0,0,10,50.00
GG14,Howard,14,7,09A,003-005,LIBERTARIAN,5,1,1,0,14,50.00
GG14,Howard,14,7,09A,003-005,OTHER PARTIES,14,6,2,0,45,48.89
GG14,Howard,14,7,09A,003-005,REPUBLICAN,581,229,27,10,1346,62.93
GG14,Howard,14,7,09A,003-005,UNAFFILIATED,229,86,11,4,795,41.51
GG14,Howard,14,7,09A,003-006,DEMOCRAT,311,65,11,6,658,59.73
GG14,Howard,14,7,09A,003-006,GREEN,2,0,0,0,7,28.57
GG14,Howard,14,7,09A,003-006,LIBERTARIAN,8,1,1,0,11,90.91
GG14,Howard,14,7,09A,003-006,OTHER PARTIES,5,5,2,0,26,46.15
GG14,Howard,14,7,09A,003-006,REPUBLICAN,444,66,27,5,787,68.87
GG14,Howard,14,7,09A,003-006,UNAFFILIATED,125,26,4,5,375,42.67
GG14,Howard,14,7,09A,004-001,DEMOCRAT,195,13,6,4,383,56.92
GG14,Howard,14,7,09A,004-001,GREEN,1,0,0,0,6,16.67
GG14,Howard,14,7,09A,004-001,LIBERTARIAN,6,0,0,0,9,66.67
GG14,Howard,14,7,09A,004-001,OTHER PARTIES,1,0,0,0,6,16.67
GG14,Howard,14,7,09A,004-001,REPUBLICAN,417,22,16,7,713,64.80
GG14,Howard,14,7,09A,004-001,UNAFFILIATED,106,9,4,1,260,46.15
GG14,Howard,14,7,09A,004-002,DEMOCRAT,291,34,13,3,552,61.78
GG14,Howard,14,7,09A,004-002,GREEN,0,0,0,0,6,0.00
GG14,Howard,14,7,09A,004-002,LIBERTARIAN,4,1,0,0,6,83.33
GG14,Howard,14,7,09A,004-002,OTHER PARTIES,7,0,0,0,22,31.82
GG14,Howard,14,7,09A,004-002,REPUBLICAN,507,46,10,6,791,71.93
GG14,Howard,14,7,09A,004-002,UNAFFILIATED,156,9,6,4,350,50.00
GG14,Howard,14,7,09A,004-003,DEMOCRAT,257,36,10,5,531,58.00
GG14,Howard,14,7,09A,004-003,GREEN,1,0,0,0,2,50.00
GG14,Howard,14,7,09A,004-003,LIBERTARIAN,4,0,0,0,9,44.44
GG14,Howard,14,7,09A,004-003,OTHER PARTIES,13,0,0,0,26,50.00
GG14,Howard,14,7,09A,004-003,REPUBLICAN,593,64,23,11,971,71.16
GG14,Howard,14,7,09A,004-003,UNAFFILIATED,103,3,4,0,322,34.16
GG14,Howard,14,7,09A,004-004,DEMOCRAT,285,62,9,2,647,55.33
GG14,Howard,14,7,09A,004-004,GREEN,2,0,0,0,3,66.67
GG14,Howard,14,7,09A,004-004,LIBERTARIAN,5,1,0,0,14,42.86
GG14,Howard,14,7,09A,004-004,OTHER PARTIES,11,1,1,0,35,37.14
GG14,Howard,14,7,09A,004-004,REPUBLICAN,626,89,20,8,1110,66.94
GG14,Howard,14,7,09A,004-004,UNAFFILIATED,149,16,4,3,397,43.32
GG14,Howard,14,7,09A,004-005,DEMOCRAT,235,20,10,1,430,61.86
GG14,Howard,14,7,09A,004-005,GREEN,3,0,0,0,6,50.00
GG14,Howard,14,7,09A,004-005,LIBERTARIAN,4,0,0,0,7,57.14
GG14,Howard,14,7,09A,004-005,OTHER PARTIES,8,3,0,0,17,64.71
GG14,Howard,14,7,09A,004-005,REPUBLICAN,537,35,6,2,809,71.69
GG14,Howard,14,7,09A,004-005,UNAFFILIATED,97,4,0,0,258,39.15
GG14,Howard,14,7,09A,004-006,DEMOCRAT,282,48,8,2,620,54.84
GG14,Howard,14,7,09A,004-006,GREEN,0,0,0,1,2,50.00
GG14,Howard,14,7,09A,004-006,LIBERTARIAN,5,1,0,1,12,58.33
GG14,Howard,14,7,09A,004-006,OTHER PARTIES,13,1,3,0,30,56.67
GG14,Howard,14,7,09A,004-006,REPUBLICAN,590,73,16,15,1001,69.33
GG14,Howard,14,7,09A,004-006,UNAFFILIATED,170,11,5,6,428,44.86
GG14,Howard,14,7,09A,005-001,DEMOCRAT,428,101,28,10,1056,53.69
GG14,Howard,14,7,09A,005-001,GREEN,0,0,0,0,2,0.00
GG14,Howard,14,7,09A,005-001,LIBERTARIAN,3,0,0,0,13,23.08
GG14,Howard,14,7,09A,005-001,OTHER PARTIES,13,1,0,2,39,41.03
GG14,Howard,14,7,09A,005-001,REPUBLICAN,565,97,24,11,1067,65.32
GG14,Howard,14,7,09A,005-001,UNAFFILIATED,215,40,8,8,671,40.39
GG14,Howard,14,7,12,005-002,DEMOCRAT,193,137,14,13,503,70.97
GG14,Howard,14,7,12,005-002,GREEN,1,0,0,0,1,100.00
GG14,Howard,14,7,12,005-002,LIBERTARIAN,1,0,0,0,1,100.00
GG14,Howard,14,7,12,005-002,OTHER PARTIES,4,7,0,1,13,92.31
GG14,Howard,14,7,12,005-002,REPUBLICAN,77,26,2,2,174,61.49
GG14,Howard,14,7,12,005-002,UNAFFILIATED,55,13,0,1,141,48.94
GG14,Howard,14,7,12,005-003,DEMOCRAT,584,232,34,13,1508,57.23
GG14,Howard,14,7,12,005-003,GREEN,1,0,0,0,3,33.33
GG14,Howard,14,7,12,005-003,LIBERTARIAN,5,0,0,0,9,55.56
GG14,Howard,14,7,12,005-003,OTHER PARTIES,9,6,1,1,29,58.62
GG14,Howard,14,7,12,005-003,REPUBLICAN,151,38,16,0,343,59.77
GG14,Howard,14,7,12,005-003,UNAFFILIATED,126,37,3,5,436,39.22
GG14,Howard,14,7,12,005-004,DEMOCRAT,513,252,20,21,1411,57.12
GG14,Howard,14,7,12,005-004,GREEN,1,0,0,0,5,20.00
GG14,Howard,14,7,12,005-004,LIBERTARIAN,1,0,0,0,8,12.50
GG14,Howard,14,7,12,005-004,OTHER PARTIES,5,1,0,0,26,23.08
GG14,Howard,14,7,12,005-004,REPUBLICAN,144,78,6,7,386,60.88
GG14,Howard,14,7,12,005-004,UNAFFILIATED,132,26,2,5,419,39.38
GG14,Howard,14,3,13,005-005,DEMOCRAT,438,159,23,3,1117,55.77
GG14,Howard,14,3,13,005-005,GREEN,0,1,0,0,7,14.29
GG14,Howard,14,3,13,005-005,LIBERTARIAN,7,0,0,0,15,46.67
GG14,Howard,14,3,13,005-005,OTHER PARTIES,9,0,1,0,30,33.33
GG14,Howard,14,3,13,005-005,REPUBLICAN,456,90,6,2,816,67.89
GG14,Howard,14,3,13,005-005,UNAFFILIATED,199,31,5,3,602,39.53
GG14,Howard,14,3,13,005-006,DEMOCRAT,574,95,33,13,1244,57.48
GG14,Howard,14,3,13,005-006,GREEN,0,0,0,0,2,0.00
GG14,Howard,14,3,13,005-006,LIBERTARIAN,8,0,0,0,19,42.11
GG14,Howard,14,3,13,005-006,OTHER PARTIES,12,2,2,1,28,60.71
GG14,Howard,14,3,13,005-006,REPUBLICAN,518,80,15,7,1049,59.10
GG14,Howard,14,3,13,005-006,UNAFFILIATED,246,30,5,7,677,42.54
GG14,Howard,14,7,12,005-007,DEMOCRAT,361,214,15,18,936,64.96
GG14,Howard,14,7,12,005-007,GREEN,3,1,0,0,6,66.67
GG14,Howard,14,7,12,005-007,LIBERTARIAN,4,0,0,0,9,44.44
GG14,Howard,14,7,12,005-007,OTHER PARTIES,12,4,2,1,33,57.58
GG14,Howard,14,7,12,005-007,REPUBLICAN,126,28,2,0,256,60.94
GG14,Howard,14,7,12,005-007,UNAFFILIATED,126,36,1,9,367,46.87
GG14,Howard,14,7,12,005-008,DEMOCRAT,464,246,26,4,1221,60.61
GG14,Howard,14,7,12,005-008,GREEN,1,1,0,0,7,28.57
GG14,Howard,14,7,12,005-008,LIBERTARIAN,2,1,0,0,5,60.00
GG14,Howard,14,7,12,005-008,OTHER PARTIES,10,8,2,0,27,74.07
GG14,Howard,14,7,12,005-008,REPUBLICAN,83,36,4,1,232,53.45
GG14,Howard,14,7,12,005-008,UNAFFILIATED,99,32,3,0,344,38.95
GG14,Howard,14,7,12,005-009,DEMOCRAT,365,171,7,11,1179,46.99
GG14,Howard,14,7,12,005-009,GREEN,1,0,0,0,3,33.33
GG14,Howard,14,7,12,005-009,LIBERTARIAN,4,0,0,0,5,80.00
GG14,Howard,14,7,12,005-009,OTHER PARTIES,4,4,0,0,19,42.11
GG14,Howard,14,7,12,005-009,REPUBLICAN,109,26,3,1,274,50.73
GG14,Howard,14,7,12,005-009,UNAFFILIATED,100,31,0,4,378,35.71
GG14,Howard,14,3,13,005-010,DEMOCRAT,521,122,26,7,1198,56.43
GG14,Howard,14,3,13,005-010,GREEN,1,1,0,0,4,50.00
GG14,Howard,14,3,13,005-010,LIBERTARIAN,4,1,1,0,12,50.00
GG14,Howard,14,3,13,005-010,OTHER PARTIES,9,5,2,1,37,45.95
GG14,Howard,14,3,13,005-010,REPUBLICAN,378,39,14,7,745,58.79
GG14,Howard,14,3,13,005-010,UNAFFILIATED,262,39,2,2,778,39.20
GG14,Howard,14,7,09A,005-011,DEMOCRAT,254,38,2,0,497,59.15
GG14,Howard,14,7,09A,005-011,GREEN,2,0,0,0,5,40.00
GG14,Howard,14,7,09A,005-011,LIBERTARIAN,4,0,1,0,9,55.56
GG14,Howard,14,7,09A,005-011,OTHER PARTIES,15,2,0,0,23,73.91
GG14,Howard,14,7,09A,005-011,REPUBLICAN,316,25,14,1,517,68.86
GG14,Howard,14,7,09A,005-011,UNAFFILIATED,111,16,3,3,298,44.63
GG14,Howard,14,7,12,005-012,DEMOCRAT,434,158,14,8,1046,58.70
GG14,Howard,14,7,12,005-012,GREEN,4,0,0,2,12,50.00
GG14,Howard,14,7,12,005-012,LIBERTARIAN,4,1,0,0,6,83.33
GG14,Howard,14,7,12,005-012,OTHER PARTIES,5,4,0,0,15,60.00
GG14,Howard,14,7,12,005-012,REPUBLICAN,150,36,6,2,338,57.40
GG14,Howard,14,7,12,005-012,UNAFFILIATED,120,19,1,2,336,42.26
GG14,Howard,14,7,12,005-013,DEMOCRAT,247,47,2,5,580,51.90
GG14,Howard,14,7,12,005-013,GREEN,0,0,0,0,2,0.00
GG14,Howard,14,7,12,005-013,LIBERTARIAN,2,0,0,0,6,33.33
GG14,Howard,14,7,12,005-013,OTHER PARTIES,3,1,0,0,8,50.00
GG14,Howard,14,7,12,005-013,REPUBLICAN,127,24,1,1,247,61.94
GG14,Howard,14,7,12,005-013,UNAFFILIATED,81,9,1,1,204,45.10
GG14,Howard,14,7,12,005-014,DEMOCRAT,163,141,13,2,448,71.21
GG14,Howard,14,7,12,005-014,GREEN,0,0,0,0,0,0.00
GG14,Howard,14,7,12,005-014,LIBERTARIAN,0,0,0,0,1,0.00
GG14,Howard,14,7,12,005-014,OTHER PARTIES,9,1,2,0,18,66.67
GG14,Howard,14,7,12,005-014,REPUBLICAN,121,65,3,0,265,71.32
GG14,Howard,14,7,12,005-014,UNAFFILIATED,49,30,3,0,177,46.33
GG14,Howard,14,7,12,005-015,DEMOCRAT,539,237,21,10,1327,60.81
GG14,Howard,14,7,12,005-015,GREEN,2,0,0,0,5,40.00
GG14,Howard,14,7,12,005-015,LIBERTARIAN,3,1,0,0,13,30.77
GG14,Howard,14,7,12,005-015,OTHER PARTIES,7,1,1,0,22,40.91
GG14,Howard,14,7,12,005-015,REPUBLICAN,229,50,8,7,476,61.76
GG14,Howard,14,7,12,005-015,UNAFFILIATED,188,39,3,4,534,43.82
GG14,Howard,14,7,12,005-016,DEMOCRAT,303,91,3,13,908,45.15
GG14,Howard,14,7,12,005-016,GREEN,0,0,0,0,2,0.00
GG14,Howard,14,7,12,005-016,LIBERTARIAN,4,0,0,0,13,30.77
GG14,Howard,14,7,12,005-016,OTHER PARTIES,3,0,0,1,11,36.36
GG14,Howard,14,7,12,005-016,REPUBLICAN,115,30,0,4,327,45.57
GG14,Howard,14,7,12,005-016,UNAFFILIATED,113,11,2,5,430,30.47
GG14,Howard,14,7,12,005-017,DEMOCRAT,369,158,28,15,908,62.78
GG14,Howard,14,7,12,005-017,GREEN,1,0,0,0,1,100.00
GG14,Howard,14,7,12,005-017,LIBERTARIAN,1,0,0,0,1,100.00
GG14,Howard,14,7,12,005-017,OTHER PARTIES,4,2,0,1,13,53.85
GG14,Howard,14,7,12,005-017,REPUBLICAN,185,31,9,3,360,63.33
GG14,Howard,14,7,12,005-017,UNAFFILIATED,148,24,7,5,352,52.27
GG14,Howard,14,7,12,005-018,DEMOCRAT,231,149,4,2,754,51.19
GG14,Howard,14,7,12,005-018,GREEN,0,1,0,0,7,14.29
GG14,Howard,14,7,12,005-018,LIBERTARIAN,1,1,0,0,6,33.33
GG14,Howard,14,7,12,005-018,OTHER PARTIES,4,0,0,0,9,44.44
GG14,Howard,14,7,12,005-018,REPUBLICAN,67,27,1,1,204,47.06
GG14,Howard,14,7,12,005-018,UNAFFILIATED,63,31,0,4,305,32.13
GG14,Howard,14,7,09A,005-019,DEMOCRAT,395,82,14,12,845,59.53
GG14,Howard,14,7,09A,005-019,GREEN,1,0,0,0,4,25.00
GG14,Howard,14,7,09A,005-019,LIBERTARIAN,6,1,0,0,9,77.78
GG14,Howard,14,7,09A,005-019,OTHER PARTIES,10,2,2,0,28,50.00
GG14,Howard,14,7,09A,005-019,REPUBLICAN,604,73,21,5,1022,68.79
GG14,Howard,14,7,09A,005-019,UNAFFILIATED,199,24,6,5,516,45.35
GG14,Howard,14,3,09A,005-020,DEMOCRAT,288,39,7,4,660,51.21
GG14,Howard,14,3,09A,005-020,GREEN,1,0,0,0,1,100.00
GG14,Howard,14,3,09A,005-020,LIBERTARIAN,4,0,0,0,8,50.00
GG14,Howard,14,3,09A,005-020,OTHER PARTIES,5,1,1,1,18,44.44
GG14,Howard,14,3,09A,005-020,REPUBLICAN,415,35,9,8,686,68.08
GG14,Howard,14,3,09A,005-020,UNAFFILIATED,142,16,4,9,377,45.36
GG14,Howard,14,7,12,005-021,DEMOCRAT,405,198,14,9,1175,53.28
GG14,Howard,14,7,12,005-021,GREEN,0,1,0,0,4,25.00
GG14,Howard,14,7,12,005-021,LIBERTARIAN,5,0,0,0,9,55.56
GG14,Howard,14,7,12,005-021,OTHER PARTIES,4,2,0,1,21,33.33
GG14,Howard,14,7,12,005-021,REPUBLICAN,123,45,7,2,327,54.13
GG14,Howard,14,7,12,005-021,UNAFFILIATED,120,21,2,1,462,31.17
GG14,Howard,14,3,13,005-022,DEMOCRAT,675,179,31,8,1538,58.06
GG14,Howard,14,3,13,005-022,GREEN,1,0,0,0,8,12.50
GG14,Howard,14,3,13,005-022,LIBERTARIAN,5,1,0,0,13,46.15
GG14,Howard,14,3,13,005-022,OTHER PARTIES,13,4,0,0,44,38.64
GG14,Howard,14,3,13,005-022,REPUBLICAN,368,57,9,1,773,56.27
GG14,Howard,14,3,13,005-022,UNAFFILIATED,287,40,4,5,822,40.88
GG14,Howard,14,7,12,005-023,DEMOCRAT,281,222,22,6,879,60.41
GG14,Howard,14,7,12,005-023,GREEN,2,0,0,0,2,100.00
GG14,Howard,14,7,12,005-023,LIBERTARIAN,0,0,0,0,2,0.00
GG14,Howard,14,7,12,005-023,OTHER PARTIES,1,3,2,0,12,50.00
GG14,Howard,14,7,12,005-023,REPUBLICAN,104,51,10,5,270,62.96
GG14,Howard,14,7,12,005-023,UNAFFILIATED,91,50,3,0,321,44.86
GG14,Howard,14,7,13,005-024,DEMOCRAT,164,36,6,0,366,56.28
GG14,Howard,14,7,13,005-024,GREEN,1,0,0,0,1,100.00
GG14,Howard,14,7,13,005-024,LIBERTARIAN,1,0,0,0,2,50.00
GG14,Howard,14,7,13,005-024,OTHER PARTIES,5,0,0,0,10,50.00
GG14,Howard,14,7,13,005-024,REPUBLICAN,160,40,5,1,332,62.05
GG14,Howard,14,7,13,005-024,UNAFFILIATED,71,18,1,1,219,41.55
GG14,Howard,14,2,13,006-001,DEMOCRAT,265,75,3,20,722,50.28
GG14,Howard,14,2,13,006-001,GREEN,2,0,0,0,5,40.00
GG14,Howard,14,2,13,006-001,LIBERTARIAN,3,0,0,0,9,33.33
GG14,Howard,14,2,13,006-001,OTHER PARTIES,6,2,0,1,14,64.29
GG14,Howard,14,2,13,006-001,REPUBLICAN,205,29,9,13,375,68.27
GG14,Howard,14,2,13,006-001,UNAFFILIATED,101,16,0,5,335,36.42
GG14,Howard,14,2,13,006-002,DEMOCRAT,607,104,6,20,1613,45.69
GG14,Howard,14,2,13,006-002,GREEN,1,2,0,0,7,42.86
GG14,Howard,14,2,13,006-002,LIBERTARIAN,1,0,0,0,6,16.67
GG14,Howard,14,2,13,006-002,OTHER PARTIES,6,2,2,0,26,38.46
GG14,Howard,14,2,13,006-002,REPUBLICAN,234,26,4,3,499,53.51
GG14,Howard,14,2,13,006-002,UNAFFILIATED,134,28,5,9,539,32.65
GG14,Howard,14,3,13,006-003,DEMOCRAT,276,32,10,5,538,60.04
GG14,Howard,14,3,13,006-003,GREEN,0,0,0,0,2,0.00
GG14,Howard,14,3,13,006-003,LIBERTARIAN,2,0,0,0,5,40.00
GG14,Howard,14,3,13,006-003,OTHER PARTIES,7,1,0,0,19,42.11
GG14,Howard,14,3,13,006-003,REPUBLICAN,254,19,11,2,421,67.93
GG14,Howard,14,3,13,006-003,UNAFFILIATED,102,5,0,1,245,44.08
GG14,Howard,14,3,13,006-004,DEMOCRAT,535,109,10,3,1002,65.57
GG14,Howard,14,3,13,006-004,GREEN,1,0,0,0,6,16.67
GG14,Howard,14,3,13,006-004,LIBERTARIAN,4,1,1,1,12,58.33
GG14,Howard,14,3,13,006-004,OTHER PARTIES,9,2,0,0,21,52.38
GG14,Howard,14,3,13,006-004,REPUBLICAN,390,61,9,2,633,72.99
GG14,Howard,14,3,13,006-004,UNAFFILIATED,204,19,6,1,456,50.44
GG14,Howard,14,3,13,006-005,DEMOCRAT,322,119,13,6,768,59.90
GG14,Howard,14,3,13,006-005,GREEN,3,0,0,0,4,75.00
GG14,Howard,14,3,13,006-005,LIBERTARIAN,7,0,0,0,12,58.33
GG14,Howard,14,3,13,006-005,OTHER PARTIES,8,1,1,1,18,61.11
GG14,Howard,14,3,13,006-005,REPUBLICAN,150,21,2,1,279,62.37
GG14,Howard,14,3,13,006-005,UNAFFILIATED,106,15,0,4,268,46.64
GG14,Howard,14,7,13,006-006,DEMOCRAT,380,99,14,6,714,69.89
GG14,Howard,14,7,13,006-006,GREEN,3,0,0,0,5,60.00
GG14,Howard,14,7,13,006-006,LIBERTARIAN,2,0,0,0,5,40.00
GG14,Howard,14,7,13,006-006,OTHER PARTIES,5,2,0,0,13,53.85
GG14,Howard,14,7,13,006-006,REPUBLICAN,132,16,7,0,246,63.01
GG14,Howard,14,7,13,006-006,UNAFFILIATED,91,16,2,0,232,46.98
GG14,Howard,14,2,13,006-007,DEMOCRAT,192,169,15,16,801,48.94
GG14,Howard,14,2,13,006-007,GREEN,0,0,1,0,2,50.00
GG14,Howard,14,2,13,006-007,LIBERTARIAN,0,0,0,0,10,0.00
GG14,Howard,14,2,13,006-007,OTHER PARTIES,2,0,0,0,11,18.18
GG14,Howard,14,2,13,006-007,REPUBLICAN,115,39,4,3,295,54.58
GG14,Howard,14,2,13,006-007,UNAFFILIATED,69,24,0,5,289,33.91
GG14,Howard,14,3,13,006-008,DEMOCRAT,353,87,16,16,837,56.39
GG14,Howard,14,3,13,006-008,GREEN,2,0,0,0,7,28.57
GG14,Howard,14,3,13,006-008,LIBERTARIAN,3,1,0,0,6,66.67
GG14,Howard,14,3,13,006-008,OTHER PARTIES,13,2,1,0,23,69.57
GG14,Howard,14,3,13,006-008,REPUBLICAN,86,11,9,0,193,54.92
GG14,Howard,14,3,13,006-008,UNAFFILIATED,80,15,2,3,256,39.06
GG14,Howard,14,7,13,006-009,DEMOCRAT,494,105,9,17,1140,54.82
GG14,Howard,14,7,13,006-009,GREEN,0,0,0,0,2,0.00
GG14,Howard,14,7,13,006-009,LIBERTARIAN,1,0,0,0,8,12.50
GG14,Howard,14,7,13,006-009,OTHER PARTIES,5,5,0,0,23,43.48
GG14,Howard,14,7,13,006-009,REPUBLICAN,120,14,5,3,232,61.21
GG14,Howard,14,7,13,006-009,UNAFFILIATED,104,8,4,7,321,38.32
GG14,Howard,14,7,13,006-010,DEMOCRAT,448,147,14,3,971,63.03
GG14,Howard,14,7,13,006-010,GREEN,1,0,0,0,2,50.00
GG14,Howard,14,7,13,006-010,LIBERTARIAN,2,0,0,0,10,20.00
GG14,Howard,14,7,13,006-010,OTHER PARTIES,3,1,1,0,16,31.25
GG14,Howard,14,7,13,006-010,REPUBLICAN,191,30,2,1,323,69.35
GG14,Howard,14,7,13,006-010,UNAFFILIATED,132,29,1,2,345,47.54
GG14,Howard,14,3,13,006-011,DEMOCRAT,392,104,12,4,951,53.84
GG14,Howard,14,3,13,006-011,GREEN,4,0,1,0,8,62.50
GG14,Howard,14,3,13,006-011,LIBERTARIAN,5,0,0,0,13,38.46
GG14,Howard,14,3,13,006-011,OTHER PARTIES,4,1,2,0,17,41.18
GG14,Howard,14,3,13,006-011,REPUBLICAN,178,30,2,4,347,61.67
GG14,Howard,14,3,13,006-011,UNAFFILIATED,143,18,4,4,390,43.33
GG14,Howard,14,3,13,006-012,DEMOCRAT,192,74,8,14,415,69.40
GG14,Howard,14,3,13,006-012,GREEN,1,0,0,0,2,50.00
GG14,Howard,14,3,13,006-012,LIBERTARIAN,1,1,0,0,3,66.67
GG14,Howard,14,3,13,006-012,OTHER PARTIES,4,1,0,0,10,50.00
GG14,Howard,14,3,13,006-012,REPUBLICAN,77,21,0,1,163,60.74
GG14,Howard,14,3,13,006-012,UNAFFILIATED,52,6,2,3,147,42.86
GG14,Howard,14,3,13,006-013,DEMOCRAT,274,125,22,11,735,58.78
GG14,Howard,14,3,13,006-013,GREEN,1,0,0,0,2,50.00
GG14,Howard,14,3,13,006-013,LIBERTARIAN,2,0,0,0,8,25.00
GG14,Howard,14,3,13,006-013,OTHER PARTIES,6,3,1,2,20,60.00
GG14,Howard,14,3,13,006-013,REPUBLICAN,143,32,4,6,324,57.10
GG14,Howard,14,3,13,006-013,UNAFFILIATED,91,28,2,3,321,38.63
GG14,Howard,14,7,12,006-014,DEMOCRAT,452,123,13,7,929,64.05
GG14,Howard,14,7,12,006-014,GREEN,1,0,0,0,5,20.00
GG14,Howard,14,7,12,006-014,LIBERTARIAN,3,0,0,0,4,75.00
GG14,Howard,14,7,12,006-014,OTHER PARTIES,12,0,0,0,25,48.00
GG14,Howard,14,7,12,006-014,REPUBLICAN,114,30,2,1,245,60.00
GG14,Howard,14,7,12,006-014,UNAFFILIATED,109,14,3,6,323,40.87
GG14,Howard,14,3,13,006-015,DEMOCRAT,375,37,7,9,974,43.94
GG14,Howard,14,3,13,006-015,GREEN,4,0,0,0,8,50.00
GG14,Howard,14,3,13,006-015,LIBERTARIAN,3,0,0,0,7,42.86
GG14,Howard,14,3,13,006-015,OTHER PARTIES,7,0,0,0,19,36.84
GG14,Howard,14,3,13,006-015,REPUBLICAN,141,10,6,4,306,52.61
GG14,Howard,14,3,13,006-015,UNAFFILIATED,111,6,6,6,368,35.05
GG14,Howard,14,3,12,006-016,DEMOCRAT,487,137,12,15,1330,48.95
GG14,Howard,14,3,12,006-016,GREEN,2,0,0,0,4,50.00
GG14,Howard,14,3,12,006-016,LIBERTARIAN,2,0,1,0,7,42.86
GG14,Howard,14,3,12,006-016,OTHER PARTIES,4,0,0,0,19,21.05
GG14,Howard,14,3,12,006-016,REPUBLICAN,175,43,5,5,389,58.61
GG14,Howard,14,3,12,006-016,UNAFFILIATED,154,30,3,1,443,42.44
GG14,Howard,14,3,13,006-017,DEMOCRAT,508,116,14,9,1312,49.31
GG14,Howard,14,3,13,006-017,GREEN,4,0,0,0,11,36.36
GG14,Howard,14,3,13,006-017,LIBERTARIAN,1,1,0,0,10,20.00
GG14,Howard,14,3,13,006-017,OTHER PARTIES,9,2,0,0,19,57.89
GG14,Howard,14,3,13,006-017,REPUBLICAN,122,18,2,1,249,57.43
GG14,Howard,14,3,13,006-017,UNAFFILIATED,122,20,1,4,427,34.43
GG14,Howard,14,3,13,006-018,DEMOCRAT,368,86,7,18,768,62.37
GG14,Howard,14,3,13,006-018,GREEN,1,0,0,1,2,100.00
GG14,Howard,14,3,13,006-018,LIBERTARIAN,2,0,0,1,8,37.50
GG14,Howard,14,3,13,006-018,OTHER PARTIES,7,2,2,0,19,57.89
GG14,Howard,14,3,13,006-018,REPUBLICAN,223,24,2,8,399,64.41
GG14,Howard,14,3,13,006-018,UNAFFILIATED,128,10,0,10,322,45.96
GG14,Howard,14,3,13,006-019,DEMOCRAT,472,136,7,12,1221,51.35
GG14,Howard,14,3,13,006-019,GREEN,0,0,0,0,2,0.00
GG14,Howard,14,3,13,006-019,LIBERTARIAN,2,0,1,0,10,30.00
GG14,Howard,14,3,13,006-019,OTHER PARTIES,2,2,0,1,16,31.25
GG14,Howard,14,3,13,006-019,REPUBLICAN,109,16,0,0,313,39.94
GG14,Howard,14,3,13,006-019,UNAFFILIATED,131,27,4,4,462,35.93
GG14,Howard,14,3,13,006-020,DEMOCRAT,406,106,12,14,1009,53.32
GG14,Howard,14,3,13,006-020,GREEN,1,0,0,0,2,50.00
GG14,Howard,14,3,13,006-020,LIBERTARIAN,3,1,0,0,16,25.00
GG14,Howard,14,3,13,006-020,OTHER PARTIES,2,2,1,1,13,46.15
GG14,Howard,14,3,13,006-020,REPUBLICAN,199,27,8,2,406,58.13
GG14,Howard,14,3,13,006-020,UNAFFILIATED,145,17,5,4,425,40.24
GG14,Howard,14,3,13,006-021,DEMOCRAT,292,67,7,12,765,49.41
GG14,Howard,14,3,13,006-021,GREEN,0,0,0,0,3,0.00
GG14,Howard,14,3,13,006-021,LIBERTARIAN,1,0,0,0,4,25.00
GG14,Howard,14,3,13,006-021,OTHER PARTIES,1,0,1,0,6,33.33
GG14,Howard,14,3,13,006-021,REPUBLICAN,50,18,3,4,161,46.58
GG14,Howard,14,3,13,006-021,UNAFFILIATED,69,10,0,7,235,36.60
