"Election_Code","LBE","LBE_Code","Congressional_District_Code","Legislative_District_Code","Precinct","Party","Polls","Early_Voting","Absentee","Provisional","Eligible_Voters","Percentage"
"GG14","Dorchester",10,1,"37B","009-001","Green",0,0,0,0,1,0
"GG14","Dorchester",10,1,"37B","009-001","Libertarian",0,0,0,0,1,0
"GG14","Dorchester",10,1,"37B","009-001","Other Parties",3,1,0,0,5,0.8
"GG14","Dorchester",10,1,"37B","009-001","Republican",162,20,2,0,233,0.789699570815451
"GG14","Dorchester",10,1,"37B","009-001","Unaffiliated",25,4,0,1,58,0.517241379310345
"GG14","Dorchester",10,1,"37B","010-001","Democrat",46,8,5,0,92,0.641304347826087
"GG14","Dorchester",10,1,"37B","010-001","Green",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","010-001","Libertarian",1,0,0,0,1,1
"GG14","Dorchester",10,1,"37B","010-001","Other Parties",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","010-001","Republican",53,2,3,0,90,0.644444444444444
"GG14","Dorchester",10,1,"37B","010-001","Unaffiliated",12,0,0,0,36,0.333333333333333
"GG14","Dorchester",10,1,"37B","011-001","Democrat",12,2,0,0,16,0.875
"GG14","Dorchester",10,1,"37B","011-001","Green",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","011-001","Libertarian",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","011-001","Other Parties",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","011-001","Republican",16,2,0,0,23,0.782608695652174
"GG14","Dorchester",10,1,"37B","011-001","Unaffiliated",2,0,0,0,5,0.4
"GG14","Dorchester",10,1,"37B","012-001","Democrat",45,0,3,2,127,0.393700787401575
"GG14","Dorchester",10,1,"37B","012-001","Green",0,0,0,0,1,0
"GG14","Dorchester",10,1,"37B","012-001","Libertarian",0,0,0,0,1,0
"GG14","Dorchester",10,1,"37B","012-001","Other Parties",1,1,0,0,2,1
"GG14","Dorchester",10,1,"37B","012-001","Republican",57,2,1,0,106,0.566037735849057
"GG14","Dorchester",10,1,"37B","012-001","Unaffiliated",15,1,0,0,48,0.333333333333333
"GG14","Dorchester",10,1,"37A","012-002","Democrat",53,4,8,7,235,0.306382978723404
"GG14","Dorchester",10,1,"37A","012-002","Green",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37A","012-002","Libertarian",2,0,0,0,4,0.5
"GG14","Dorchester",10,1,"37A","012-002","Other Parties",0,1,0,0,3,0.333333333333333
"GG14","Dorchester",10,1,"37A","012-002","Republican",34,0,1,0,78,0.448717948717949
"GG14","Dorchester",10,1,"37A","012-002","Unaffiliated",12,0,0,0,45,0.266666666666667
"GG14","Dorchester",10,1,"37B","013-001","Democrat",33,8,1,0,59,0.711864406779661
"GG14","Dorchester",10,1,"37B","013-001","Green",0,0,0,0,1,0
"GG14","Dorchester",10,1,"37B","013-001","Libertarian",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","013-001","Other Parties",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","013-001","Republican",74,12,0,0,109,0.788990825688073
"GG14","Dorchester",10,1,"37B","013-001","Unaffiliated",8,1,0,0,21,0.428571428571429
"GG14","Dorchester",10,1,"37A","013-002","Democrat",38,4,1,0,85,0.505882352941176
"GG14","Dorchester",10,1,"37A","013-002","Green",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37A","013-002","Libertarian",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37A","013-002","Other Parties",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37A","013-002","Republican",16,3,0,0,31,0.612903225806452
"GG14","Dorchester",10,1,"37A","013-002","Unaffiliated",0,1,0,0,11,0.0909090909090909
"GG14","Dorchester",10,1,"37B","014-001","Democrat",141,53,19,1,396,0.54040404040404
"GG14","Dorchester",10,1,"37B","014-001","Green",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","014-001","Libertarian",2,0,0,0,2,1
"GG14","Dorchester",10,1,"37B","014-001","Other Parties",0,1,0,0,4,0.25
"GG14","Dorchester",10,1,"37B","014-001","Republican",245,47,14,1,465,0.660215053763441
"GG14","Dorchester",10,1,"37B","014-001","Unaffiliated",46,6,1,1,127,0.425196850393701
"GG14","Dorchester",10,1,"37A","014-002","Democrat",14,1,10,2,40,0.675
"GG14","Dorchester",10,1,"37A","014-002","Green",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37A","014-002","Libertarian",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37A","014-002","Other Parties",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37A","014-002","Republican",7,0,0,0,13,0.538461538461538
"GG14","Dorchester",10,1,"37A","014-002","Unaffiliated",2,0,0,0,2,1
"GG14","Dorchester",10,1,"37B","014-003","Democrat",119,41,13,2,325,0.538461538461538
"GG14","Dorchester",10,1,"37B","014-003","Green",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","014-003","Libertarian",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","014-003","Other Parties",1,0,0,0,2,0.5
"GG14","Dorchester",10,1,"37B","014-003","Republican",176,46,10,0,335,0.692537313432836
"GG14","Dorchester",10,1,"37B","014-003","Unaffiliated",22,12,1,0,110,0.318181818181818
"GG14","Dorchester",10,1,"37B","015-001","Democrat",239,25,10,8,573,0.492146596858639
"GG14","Dorchester",10,1,"37B","015-001","Green",0,0,0,1,3,0.333333333333333
"GG14","Dorchester",10,1,"37B","015-001","Libertarian",4,0,0,0,7,0.571428571428571
"GG14","Dorchester",10,1,"37B","015-001","Other Parties",6,0,0,0,9,0.666666666666667
"GG14","Dorchester",10,1,"37B","015-001","Republican",373,39,10,6,656,0.652439024390244
"GG14","Dorchester",10,1,"37B","015-001","Unaffiliated",79,4,2,3,251,0.350597609561753
"GG14","Dorchester",10,1,"37B","015-002","Democrat",17,0,2,0,40,0.475
"GG14","Dorchester",10,1,"37B","015-002","Green",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","015-002","Libertarian",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","015-002","Other Parties",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","015-002","Republican",27,2,0,0,42,0.69047619047619
"GG14","Dorchester",10,1,"37B","015-002","Unaffiliated",1,0,2,0,17,0.176470588235294
"GG14","Dorchester",10,1,"37A","015-003","Democrat",270,18,9,7,765,0.397385620915033
"GG14","Dorchester",10,1,"37A","015-003","Green",2,0,0,0,2,1
"GG14","Dorchester",10,1,"37A","015-003","Libertarian",0,0,0,0,5,0
"GG14","Dorchester",10,1,"37A","015-003","Other Parties",2,0,0,0,6,0.333333333333333
"GG14","Dorchester",10,1,"37A","015-003","Republican",120,5,5,1,223,0.587443946188341
"GG14","Dorchester",10,1,"37A","015-003","Unaffiliated",31,1,3,1,139,0.258992805755396
"GG14","Dorchester",10,1,"37B","016-001","Democrat",56,15,5,0,115,0.660869565217391
"GG14","Dorchester",10,1,"37B","016-001","Green",0,0,0,0,1,0
"GG14","Dorchester",10,1,"37B","016-001","Libertarian",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","016-001","Other Parties",1,0,0,0,2,0.5
"GG14","Dorchester",10,1,"37B","016-001","Republican",128,16,3,1,193,0.766839378238342
"GG14","Dorchester",10,1,"37B","016-001","Unaffiliated",21,5,1,0,56,0.482142857142857
"GG14","Dorchester",10,1,"37A","017-001","Democrat",31,4,3,0,54,0.703703703703704
"GG14","Dorchester",10,1,"37A","017-001","Green",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37A","017-001","Libertarian",1,0,0,0,2,0.5
"GG14","Dorchester",10,1,"37A","017-001","Other Parties",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37A","017-001","Republican",38,1,1,0,61,0.655737704918033
"GG14","Dorchester",10,1,"37A","017-001","Unaffiliated",6,0,0,0,16,0.375
"GG14","Dorchester",10,1,"37B","017-002","Democrat",16,1,0,0,17,1
"GG14","Dorchester",10,1,"37B","017-002","Green",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","017-002","Libertarian",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","017-002","Other Parties",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","017-002","Republican",1,1,0,0,5,0.4
"GG14","Dorchester",10,1,"37B","017-002","Unaffiliated",1,0,0,0,3,0.333333333333333
"GG14","Dorchester",10,1,"37B","018-001","Democrat",10,2,0,0,20,0.6
"GG14","Dorchester",10,1,"37B","018-001","Green",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","018-001","Libertarian",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","018-001","Other Parties",0,0,0,0,0,0
"GG14","Dorchester",10,1,"37B","018-001","Republican",15,1,0,0,20,0.8
"GG14","Dorchester",10,1,"37B","018-001","Unaffiliated",1,0,0,0,4,0.25
"GG14","Dorchester",10,NA,NA,"Unable to Determine","Democrat",0,0,0,1,0,0
"GG14","Dorchester",10,NA,NA,"Unable to Determine","Green",0,0,0,0,0,0
"GG14","Dorchester",10,NA,NA,"Unable to Determine","Libertarian",0,0,0,0,0,0
"GG14","Dorchester",10,NA,NA,"Unable to Determine","Other Parties",0,0,0,0,0,0
"GG14","Dorchester",10,NA,NA,"Unable to Determine","Republican",0,0,0,0,0,0
"GG14","Dorchester",10,NA,NA,"Unable to Determine","Unaffiliated",0,0,0,0,0,0
"GG14","Frederick",11,6,"03B","001-001","Democrat",685,121,49,4,1474,0.582767978290366
"GG14","Frederick",11,6,"03B","001-001","Green",6,0,0,0,10,0.6
"GG14","Frederick",11,6,"03B","001-001","Libertarian",8,0,0,0,19,0.421052631578947
"GG14","Frederick",11,6,"03B","001-001","Other Parties",5,0,0,0,8,0.625
"GG14","Frederick",11,6,"03B","001-001","Republican",991,105,49,14,1821,0.636463481603515
"GG14","Frederick",11,6,"03B","001-001","Unaffiliated",369,36,9,6,1022,0.410958904109589
"GG14","Frederick",11,6,"03B","001-002","Democrat",392,46,14,11,1059,0.437204910292729
"GG14","Frederick",11,6,"03B","001-002","Green",1,1,0,0,5,0.4
"GG14","Frederick",11,6,"03B","001-002","Libertarian",6,1,0,0,24,0.291666666666667
"GG14","Frederick",11,6,"03B","001-002","Other Parties",0,0,0,0,3,0
"GG14","Frederick",11,6,"03B","001-002","Republican",378,41,9,6,766,0.566579634464752
"GG14","Frederick",11,6,"03B","001-002","Unaffiliated",190,11,2,7,686,0.306122448979592
"GG14","Frederick",11,6,"03A","002-001","Democrat",495,102,24,14,1527,0.4158480681074
"GG14","Frederick",11,6,"03A","002-001","Green",5,0,0,0,15,0.333333333333333
"GG14","Frederick",11,6,"03A","002-001","Libertarian",7,0,0,1,22,0.363636363636364
"GG14","Frederick",11,6,"03A","002-001","Other Parties",2,0,0,0,3,0.666666666666667
"GG14","Frederick",11,6,"03A","002-001","Republican",263,36,8,5,628,0.496815286624204
"GG14","Frederick",11,6,"03A","002-001","Unaffiliated",165,25,2,6,652,0.303680981595092
"GG14","Frederick",11,6,"03A","002-002","Democrat",180,62,12,3,489,0.525562372188139
"GG14","Frederick",11,6,"03A","002-002","Green",3,1,0,0,7,0.571428571428571
"GG14","Frederick",11,6,"03A","002-002","Libertarian",3,0,0,0,7,0.428571428571429
"GG14","Frederick",11,6,"03A","002-002","Other Parties",1,0,0,0,2,0.5
"GG14","Frederick",11,6,"03A","002-002","Republican",131,37,12,0,301,0.598006644518272
"GG14","Frederick",11,6,"03A","002-002","Unaffiliated",76,9,6,1,227,0.405286343612335
"GG14","Frederick",11,6,"03A","002-003","Democrat",514,122,41,12,1371,0.50255288110868
"GG14","Frederick",11,6,"03A","002-003","Green",8,1,1,1,22,0.5
"GG14","Frederick",11,6,"03A","002-003","Libertarian",10,2,1,0,29,0.448275862068966
"GG14","Frederick",11,6,"03A","002-003","Other Parties",0,0,4,0,5,0.8
"GG14","Frederick",11,6,"03A","002-003","Republican",323,73,32,5,824,0.525485436893204
"GG14","Frederick",11,6,"03A","002-003","Unaffiliated",186,33,7,9,672,0.349702380952381
"GG14","Frederick",11,6,"03A","002-004","Democrat",387,47,7,8,1191,0.376994122586062
"GG14","Frederick",11,6,"03A","002-004","Green",8,1,0,1,17,0.588235294117647
"GG14","Frederick",11,6,"03A","002-004","Libertarian",3,1,0,0,20,0.2
"GG14","Frederick",11,6,"03A","002-004","Other Parties",1,0,0,0,1,1
"GG14","Frederick",11,6,"03A","002-004","Republican",232,27,9,3,568,0.477112676056338
"GG14","Frederick",11,6,"03A","002-004","Unaffiliated",161,16,1,4,625,0.2912
"GG14","Frederick",11,6,"03A","002-005","Democrat",332,104,28,12,649,0.733436055469954
"GG14","Frederick",11,6,"03A","002-005","Green",3,0,0,0,6,0.5
"GG14","Frederick",11,6,"03A","002-005","Libertarian",3,0,0,0,5,0.6
"GG14","Frederick",11,6,"03A","002-005","Other Parties",0,0,0,0,0,0
"GG14","Frederick",11,6,"03A","002-005","Republican",217,63,14,10,432,0.703703703703704
"GG14","Frederick",11,6,"03A","002-005","Unaffiliated",102,18,6,9,264,0.511363636363636
"GG14","Frederick",11,6,"03B","002-006","Democrat",431,92,14,6,1074,0.505586592178771
"GG14","Frederick",11,6,"03B","002-006","Green",0,0,1,0,2,0.5
"GG14","Frederick",11,6,"03B","002-006","Libertarian",2,0,0,0,12,0.166666666666667
"GG14","Frederick",11,6,"03B","002-006","Other Parties",1,1,1,0,6,0.5
"GG14","Frederick",11,6,"03B","002-006","Republican",482,58,14,7,902,0.621951219512195
"GG14","Frederick",11,6,"03B","002-006","Unaffiliated",191,23,8,5,586,0.387372013651877
"GG14","Frederick",11,6,"03A","002-007","Democrat",504,157,21,4,1262,0.543581616481775
"GG14","Frederick",11,6,"03A","002-007","Green",3,1,0,0,10,0.4
"GG14","Frederick",11,6,"03A","002-007","Libertarian",5,1,0,0,21,0.285714285714286
"GG14","Frederick",11,6,"03A","002-007","Other Parties",0,1,2,0,4,0.75
"GG14","Frederick",11,6,"03A","002-007","Republican",451,77,17,3,938,0.584221748400853
"GG14","Frederick",11,6,"03A","002-007","Unaffiliated",207,39,0,3,650,0.383076923076923
"GG14","Frederick",11,6,"03A","002-008","Democrat",477,158,42,13,1385,0.498194945848375
"GG14","Frederick",11,6,"03A","002-008","Green",2,0,0,0,12,0.166666666666667
"GG14","Frederick",11,6,"03A","002-008","Libertarian",2,0,0,1,19,0.157894736842105
"GG14","Frederick",11,6,"03A","002-008","Other Parties",3,1,1,0,7,0.714285714285714
"GG14","Frederick",11,6,"03A","002-008","Republican",369,99,39,4,994,0.514084507042254
"GG14","Frederick",11,6,"03A","002-008","Unaffiliated",224,44,8,6,795,0.354716981132075
"GG14","Frederick",11,6,"03A","002-009","Democrat",450,142,17,9,1008,0.613095238095238
"GG14","Frederick",11,6,"03A","002-009","Green",8,1,0,0,15,0.6
"GG14","Frederick",11,6,"03A","002-009","Libertarian",1,0,0,0,6,0.166666666666667
"GG14","Frederick",11,6,"03A","002-009","Other Parties",2,1,0,0,2,1.5
"GG14","Frederick",11,6,"03A","002-009","Republican",264,73,13,4,591,0.598984771573604
"GG14","Frederick",11,6,"03A","002-009","Unaffiliated",171,30,3,8,517,0.410058027079304
"GG14","Frederick",11,6,"03A","002-010","Democrat",614,204,57,11,1722,0.51451800232288
"GG14","Frederick",11,6,"03A","002-010","Green",1,0,0,1,4,0.5
"GG14","Frederick",11,6,"03A","002-010","Libertarian",10,2,1,0,23,0.565217391304348
"GG14","Frederick",11,6,"03A","002-010","Other Parties",2,0,1,0,3,1
"GG14","Frederick",11,6,"03A","002-010","Republican",563,142,40,7,1176,0.639455782312925
"GG14","Frederick",11,6,"03A","002-010","Unaffiliated",235,51,4,7,851,0.349001175088132
"GG14","Frederick",11,6,"03A","002-011","Democrat",365,159,39,7,1188,0.47979797979798
"GG14","Frederick",11,6,"03A","002-011","Green",4,0,0,1,11,0.454545454545455
"GG14","Frederick",11,6,"03A","002-011","Libertarian",5,1,0,0,17,0.352941176470588
"GG14","Frederick",11,6,"03A","002-011","Other Parties",1,1,2,0,9,0.444444444444444
"GG14","Frederick",11,6,"03A","002-011","Republican",206,77,19,1,579,0.523316062176166
"GG14","Frederick",11,6,"03A","002-011","Unaffiliated",132,25,2,4,467,0.349036402569593
"GG14","Frederick",11,6,"03A","002-012","Democrat",226,37,10,4,581,0.476764199655766
"GG14","Frederick",11,6,"03A","002-012","Green",1,0,0,0,4,0.25
"GG14","Frederick",11,6,"03A","002-012","Libertarian",0,0,0,0,0,0
"GG14","Frederick",11,6,"03A","002-012","Other Parties",4,0,0,0,4,1
"GG14","Frederick",11,6,"03A","002-012","Republican",141,32,7,0,319,0.564263322884012
"GG14","Frederick",11,6,"03A","002-012","Unaffiliated",89,4,3,1,308,0.314935064935065
"GG14","Frederick",11,6,"03A","002-013","Democrat",445,130,18,7,1456,0.412087912087912
"GG14","Frederick",11,6,"03A","002-013","Green",1,0,0,0,5,0.2
"GG14","Frederick",11,6,"03A","002-013","Libertarian",4,1,0,1,15,0.4
"GG14","Frederick",11,6,"03A","002-013","Other Parties",1,0,0,0,3,0.333333333333333
"GG14","Frederick",11,6,"03A","002-013","Republican",281,52,21,4,710,0.504225352112676
"GG14","Frederick",11,6,"03A","002-013","Unaffiliated",187,41,6,1,682,0.344574780058651
"GG14","Frederick",11,6,"03B","002-014","Democrat",223,22,3,4,554,0.454873646209386
"GG14","Frederick",11,6,"03B","002-014","Green",0,0,0,0,0,0
"GG14","Frederick",11,6,"03B","002-014","Libertarian",1,0,0,0,6,0.166666666666667
"GG14","Frederick",11,6,"03B","002-014","Other Parties",0,0,0,0,3,0
"GG14","Frederick",11,6,"03B","002-014","Republican",234,16,5,7,399,0.656641604010025
"GG14","Frederick",11,6,"03B","002-014","Unaffiliated",110,9,2,0,328,0.36890243902439
"GG14","Frederick",11,6,"03A","002-015","Democrat",535,249,29,13,1422,0.580872011251758
"GG14","Frederick",11,6,"03A","002-015","Green",2,2,0,0,7,0.571428571428571
"GG14","Frederick",11,6,"03A","002-015","Libertarian",1,0,0,1,10,0.2
"GG14","Frederick",11,6,"03A","002-015","Other Parties",1,0,0,0,1,1
"GG14","Frederick",11,6,"03A","002-015","Republican",590,177,39,10,1264,0.645569620253165
"GG14","Frederick",11,6,"03A","002-015","Unaffiliated",239,90,6,6,788,0.432741116751269
"GG14","Frederick",11,6,"03B","002-016","Democrat",361,43,6,8,902,0.463414634146341
"GG14","Frederick",11,6,"03B","002-016","Green",2,0,0,0,4,0.5
"GG14","Frederick",11,6,"03B","002-016","Libertarian",6,0,1,0,14,0.5
"GG14","Frederick",11,6,"03B","002-016","Other Parties",0,0,0,0,1,0
"GG14","Frederick",11,6,"03B","002-016","Republican",188,22,7,12,479,0.478079331941545
"GG14","Frederick",11,6,"03B","002-016","Unaffiliated",128,10,2,9,456,0.326754385964912
"GG14","Frederick",11,6,"03A","002-017","Democrat",249,40,5,6,1022,0.293542074363992
"GG14","Frederick",11,6,"03A","002-017","Green",2,1,0,0,5,0.6
"GG14","Frederick",11,6,"03A","002-017","Libertarian",2,0,0,0,13,0.153846153846154
"GG14","Frederick",11,6,"03A","002-017","Other Parties",0,0,0,0,3,0
"GG14","Frederick",11,6,"03A","002-017","Republican",137,16,6,4,339,0.480825958702065
"GG14","Frederick",11,6,"03A","002-017","Unaffiliated",91,8,2,2,447,0.230425055928412
"GG14","Frederick",11,6,"03A","002-018","Democrat",242,27,7,3,576,0.484375
"GG14","Frederick",11,6,"03A","002-018","Green",0,0,0,0,2,0
"GG14","Frederick",11,6,"03A","002-018","Libertarian",1,0,0,0,6,0.166666666666667
"GG14","Frederick",11,6,"03A","002-018","Other Parties",1,0,0,0,2,0.5
"GG14","Frederick",11,6,"03A","002-018","Republican",279,20,11,5,567,0.555555555555556
"GG14","Frederick",11,6,"03A","002-018","Unaffiliated",137,8,2,3,365,0.410958904109589
"GG14","Frederick",11,8,"4","003-001","Democrat",271,34,14,3,575,0.56
"GG14","Frederick",11,8,"4","003-001","Green",3,0,0,0,5,0.6
"GG14","Frederick",11,8,"4","003-001","Libertarian",2,1,0,0,7,0.428571428571429
"GG14","Frederick",11,8,"4","003-001","Other Parties",1,0,0,0,2,0.5
"GG14","Frederick",11,8,"4","003-001","Republican",554,46,22,6,914,0.687089715536105
"GG14","Frederick",11,8,"4","003-001","Unaffiliated",139,13,0,1,393,0.389312977099237
"GG14","Frederick",11,8,"4","003-002","Democrat",482,100,19,3,978,0.61758691206544
"GG14","Frederick",11,8,"4","003-002","Green",0,0,0,0,5,0
"GG14","Frederick",11,8,"4","003-002","Libertarian",7,0,0,0,19,0.368421052631579
"GG14","Frederick",11,8,"4","003-002","Other Parties",4,0,0,0,6,0.666666666666667
"GG14","Frederick",11,8,"4","003-002","Republican",915,98,39,9,1574,0.674078780177891
"GG14","Frederick",11,8,"4","003-002","Unaffiliated",223,28,14,5,643,0.419906687402799
"GG14","Frederick",11,8,"4","003-003","Democrat",299,27,14,0,609,0.558292282430213
"GG14","Frederick",11,8,"4","003-003","Green",1,0,0,0,5,0.2
"GG14","Frederick",11,8,"4","003-003","Libertarian",2,0,0,1,11,0.272727272727273
"GG14","Frederick",11,8,"4","003-003","Other Parties",1,0,0,0,2,0.5
"GG14","Frederick",11,8,"4","003-003","Republican",540,61,21,5,1023,0.612903225806452
"GG14","Frederick",11,8,"4","003-003","Unaffiliated",170,10,7,3,457,0.415754923413567
"GG14","Frederick",11,8,"4","004-001","Democrat",93,13,3,2,190,0.58421052631579
"GG14","Frederick",11,8,"4","004-001","Green",3,0,0,0,5,0.6
"GG14","Frederick",11,8,"4","004-001","Libertarian",0,0,0,0,1,0
"GG14","Frederick",11,8,"4","004-001","Other Parties",1,0,0,0,1,1
"GG14","Frederick",11,8,"4","004-001","Republican",254,30,2,3,422,0.684834123222749
"GG14","Frederick",11,8,"4","004-001","Unaffiliated",41,2,0,1,140,0.314285714285714
"GG14","Frederick",11,8,"4","005-001","Democrat",457,59,18,4,970,0.554639175257732
"GG14","Frederick",11,8,"4","005-001","Green",1,0,0,0,6,0.166666666666667
"GG14","Frederick",11,8,"4","005-001","Libertarian",3,0,0,1,18,0.222222222222222
"GG14","Frederick",11,8,"4","005-001","Other Parties",4,0,1,0,5,1
"GG14","Frederick",11,8,"4","005-001","Republican",774,55,36,7,1441,0.605135322692575
"GG14","Frederick",11,8,"4","005-001","Unaffiliated",219,15,6,2,673,0.359583952451709
"GG14","Frederick",11,8,"4","006-001","Democrat",194,12,5,3,346,0.61849710982659
"GG14","Frederick",11,8,"4","006-001","Green",3,0,0,0,5,0.6
"GG14","Frederick",11,8,"4","006-001","Libertarian",2,0,0,2,4,1
"GG14","Frederick",11,8,"4","006-001","Other Parties",0,0,1,0,2,0.5
"GG14","Frederick",11,8,"4","006-001","Republican",503,33,6,4,794,0.687657430730479
"GG14","Frederick",11,8,"4","006-001","Unaffiliated",94,4,1,2,248,0.407258064516129
"GG14","Frederick",11,6,"4","007-001","Democrat",280,82,12,4,627,0.602870813397129
"GG14","Frederick",11,6,"4","007-001","Green",1,1,0,0,5,0.4
"GG14","Frederick",11,6,"4","007-001","Libertarian",0,0,0,0,11,0
